"order_id","order_estimated_delivery_date","order_delivered_customer_date","days_late"
"054db90b78e9a5af5983855572b4e6d8","2017-08-29 00:00:00","2017-09-19 16:15:56",21
"f79166d484b12d995cc47ff0fd43db75","2017-12-18 00:00:00","2018-01-24 19:18:13",37
"26a4c5b97bdf4e499a22334ea494e883","2017-08-22 00:00:00","2017-08-23 19:05:49",1
"58c43e59cd24b301789382786fa841f2","2018-04-16 00:00:00","2018-04-26 21:04:06",10
"b30eea47fa98c4b4712937752378c0e5","2017-05-23 00:00:00","2017-05-25 09:07:45",2
"a1e6a1eeef79fc64be1040e5ac6d3119","2018-08-10 00:00:00","2018-08-22 00:43:48",12
"b899e470532d1245c5f85d3cfd42d404","2017-05-11 00:00:00","2017-05-18 08:59:49",7
"27cf3bc7a008cb9eb712e4db141d25a2","2017-12-14 00:00:00","2017-12-18 11:58:37",4
"a23f721497b1d681e6408ab48c1cf387","2018-01-05 00:00:00","2018-01-16 20:21:48",11
"d2724b0b7b8d7bbfa7d11f7415f5c551","2017-12-20 00:00:00","2017-12-28 13:41:53",8
"6fe3cca762774a4e0e4e75467b4651e6","2018-08-13 00:00:00","2018-08-14 16:24:43",1
"5bf8cdf4243a8b1c0eda74df41204260","2017-12-12 00:00:00","2017-12-23 15:19:15",11
"328ae377ef041759aacefa4eee149cdc","2018-08-15 00:00:00","2018-08-20 20:44:54",5
"13029a6f70b0aa74acea8a239d7d1d6f","2017-12-27 00:00:00","2017-12-29 18:29:58",2
"225f91612c9a38c727b64ac3c7d11e7c","2018-01-12 00:00:00","2018-01-19 02:34:33",7
"e706765d0ab55ce790c7713ddc4e1ecf","2017-05-25 00:00:00","2017-07-08 12:53:25",44
"6d03ab0713a35b9475f6c5ed0d989976","2017-12-28 00:00:00","2017-12-29 19:05:16",1
"2c46e039a885b9d82aca6fdbf7aeb482","2018-03-06 00:00:00","2018-03-08 22:04:22",2
"88c1796abf705db4504c5e18914edfce","2018-04-05 00:00:00","2018-04-09 22:33:30",4
"41fecd3ee080963d54b99007e1393f97","2018-03-15 00:00:00","2018-03-19 20:08:48",4
"89459df51caaa029d2494f4b36f1b96a","2017-06-06 00:00:00","2017-06-13 17:46:01",7
"8b3bda465a61f930742d256916d1d7d9","2018-03-29 00:00:00","2018-04-02 15:21:22",4
"e4d17d00b2f18f1898c9449c1e7a8e09","2018-04-05 00:00:00","2018-04-20 15:18:34",15
"04b9ffa87087a2450449da3911146316","2018-04-25 00:00:00","2018-04-30 21:18:45",5
"3310a2bd8c292776c39ea3fa6cb47447","2017-12-15 00:00:00","2018-01-11 15:39:57",27
"a1b541c5eedff59d42c867f78a823fdc","2017-11-27 00:00:00","2017-12-05 18:46:39",8
"cea95d05ab9ed4492e8be1c2122efcb7","2018-04-24 00:00:00","2018-04-25 17:06:48",1
"82c5ef9af05ba4775bcabac8b9520c3e","2017-12-19 00:00:00","2018-01-13 16:28:48",25
"62fd709303ada1fdabb94af48092000b","2018-04-09 00:00:00","2018-04-11 19:41:11",2
"707977c86502593ef9aa22201fbcbde5","2018-03-12 00:00:00","2018-03-29 18:46:58",17
"15326c34cf9b21f614aab987f04df16d","2018-04-11 00:00:00","2018-04-20 20:57:22",9
"e192b63496e874f9ec02a62d97ac23be","2018-04-12 00:00:00","2018-04-21 00:48:52",9
"c14ecd7b2fd9b06640b5ef67f195ee36","2017-09-01 00:00:00","2017-09-06 22:04:44",5
"c02f1c85742b8acbc1c02a8d7e6d71dd","2018-03-29 00:00:00","2018-04-15 18:20:47",17
"c0501d3db0e3b05744f4aa2c83338a43","2018-03-07 00:00:00","2018-03-13 19:07:19",6
"c99f7c8803c7a958c31ba67e7432ba16","2017-12-15 00:00:00","2017-12-16 02:48:39",1
"d36ad3f4b22bb20d764f83cfe6ab045d","2018-03-21 00:00:00","2018-03-23 20:38:57",2
"c8f6b2cfd4ae525f62e7f2af94f529d7","2018-03-28 00:00:00","2018-04-07 00:11:51",10
"ba20c230064f86c3a1c764fe3cf7ce8a","2017-12-27 00:00:00","2017-12-28 22:43:22",1
"60e3a3852eb45dfe8e9cce6c97c1a1b1","2018-03-21 00:00:00","2018-03-27 19:36:44",6
"5bfce111a3fc0a622ab552626165ab2f","2018-08-16 00:00:00","2018-08-17 23:09:43",1
"fb52772040f4324904abfd196ab908f8","2018-04-18 00:00:00","2018-05-02 16:52:25",14
"477c5227ffdd6b36ff00bbc57f290874","2018-07-04 00:00:00","2018-07-09 17:54:43",5
"9a85e7c1fbe3b6519b2f943527d21426","2018-03-21 00:00:00","2018-03-30 02:41:34",9
"84db939b1ab9686533e9a06a0354beb6","2018-08-16 00:00:00","2018-09-17 13:49:04",32
"2d695e0d0fe5d863c921713fdc1faf7b","2018-03-29 00:00:00","2018-04-19 16:08:38",21
"c547c9add673a922b5bf997e06202754","2018-04-10 00:00:00","2018-04-17 16:13:36",7
"483f86b7cf498c438e3be9ef583d7548","2018-08-09 00:00:00","2018-08-11 14:56:41",2
"f2decddf8c6c81ab5681626c6c282871","2018-03-07 00:00:00","2018-03-10 14:12:27",3
"0bfe55f7a11b408e6519d50eb874b331","2018-04-20 00:00:00","2018-04-23 18:36:25",3
"8009d1f487beabd126e7a33797c5f3fc","2018-03-29 00:00:00","2018-04-06 20:14:46",8
"26d68d1f4cc791daedd467b3519ed476","2017-09-19 00:00:00","2017-09-20 19:37:58",1
"d9d8694b11dccc4257dd55bd6744f0f1","2018-02-21 00:00:00","2018-02-23 17:30:04",2
"146f79f564602aa6bf9ecbd760651c7f","2017-05-16 00:00:00","2017-05-19 12:26:25",3
"8d3a0426fb1b51bacd3297517f48b0ae","2018-03-27 00:00:00","2018-04-05 23:58:38",9
"e359056f7d7b5f57f57e4d8f61b5659d","2017-10-04 00:00:00","2017-10-14 14:00:08",10
"47c001ba3d3d57aa11d52c45995d9e11","2018-03-20 00:00:00","2018-03-28 20:46:58",8
"5fa2c99acd19b1724a6bbce82b7fa3c9","2018-03-28 00:00:00","2018-03-29 18:38:41",1
"85a0f4063a60774bca35eb38ffccd86c","2017-09-14 00:00:00","2017-09-19 17:33:17",5
"ae08a26b052c48419e21581f9f01d47e","2018-02-08 00:00:00","2018-02-20 19:13:23",12
"96a829e0e554c697670638997aadc45b","2017-05-09 00:00:00","2017-05-15 13:16:14",6
"cb01f5da9344f4c8dce9d954754b4253","2017-11-03 00:00:00","2017-11-06 23:21:40",3
"913f18fcb317f3eee87b26f9b241c683","2018-03-01 00:00:00","2018-03-07 21:08:54",6
"97b4cc9d2433a4b4f42fe54621738b78","2018-03-22 00:00:00","2018-03-23 01:16:29",1
"47079aaea155f6682964d23c1b9d0ab2","2018-03-20 00:00:00","2018-04-11 20:08:41",22
"a1c5f705a277dc65135f50fbfe2ce8bc","2017-12-18 00:00:00","2018-01-17 14:58:48",30
"82e098e90be56ba3b67aca2e1ba26fdb","2018-03-21 00:00:00","2018-03-22 23:56:42",1
"40c6a2db0ce06b7ed796a48b20206c92","2017-12-18 00:00:00","2018-01-11 19:10:14",24
"410ba50fe8c000ab2342ac8e4282b2f3","2018-02-23 00:00:00","2018-03-01 14:23:12",6
"5674e908354d328e44e831ee61b6fd85","2018-03-21 00:00:00","2018-03-27 20:51:37",6
"7d49a1c0abbfb267942abc717ed81422","2018-01-09 00:00:00","2018-01-23 14:05:07",14
"b747117c2b61e77e4ca28fc2ab62860b","2018-03-26 00:00:00","2018-04-20 11:32:51",25
"d49132be94be94057aadb0fdd665943b","2018-02-22 00:00:00","2018-02-27 16:05:31",5
"df65602000ffdf593af0979d8c8a8544","2018-03-20 00:00:00","2018-04-19 22:03:46",30
"e7591928e884f24aa164ee55fd05d56d","2018-03-23 00:00:00","2018-04-04 20:34:54",12
"d57afd1eb0696854d3351e5926aa9813","2018-03-14 00:00:00","2018-03-16 19:16:57",2
"ea639b1119b066a5966041d2367ce1e7","2018-07-13 00:00:00","2018-07-16 23:48:41",3
"3bb8ecf664bfd847878cd39b191d5b79","2018-04-23 00:00:00","2018-05-05 15:58:37",12
"b53db5bfc01973bfc623da8c9a5b1094","2017-05-22 00:00:00","2017-05-29 11:04:47",7
"352d96ca187708670e0f8ec35af10421","2018-06-08 00:00:00","2018-06-13 02:28:30",5
"8b4fc455b9a8cc1559dca8dd2d392ddd","2018-02-08 00:00:00","2018-03-11 15:32:37",31
"7730b36921bb0194af950d724e330914","2018-02-02 00:00:00","2018-02-07 19:59:49",5
"1e219f956f9c6addbb50e09227473228","2017-12-19 00:00:00","2017-12-30 13:13:25",11
"a05690d552685ceea5a59b90a278823d","2018-03-14 00:00:00","2018-03-20 20:57:47",6
"5dbbced030c8556f919a3b392a589b7e","2017-11-23 00:00:00","2017-11-29 12:43:05",6
"656ab6b8b05ce120b2411c530bd2d446","2018-01-11 00:00:00","2018-01-22 16:51:49",11
"e83965852a6e35ed713250e090367ff7","2018-01-04 00:00:00","2018-01-20 00:58:28",16
"807d374126669a84b2391ebcda50821e","2018-04-03 00:00:00","2018-04-13 19:34:29",10
"94eadd6bc72a7dde85095b20f33e06e9","2018-01-05 00:00:00","2018-01-26 16:52:54",21
"c4c4d6af87a38d11687de496459bb99b","2018-03-23 00:00:00","2018-04-19 13:24:49",27
"47f94daa7c25c51ecaab4744c6025f2d","2018-01-05 00:00:00","2018-01-17 15:44:13",12
"927ace45edbc6f486fa5656683aa791d","2018-04-26 00:00:00","2018-04-27 10:48:55",1
"12c49270845b0006a7036adda4045c74","2018-03-14 00:00:00","2018-03-16 16:26:23",2
"55b2ad4123def9f023f3196c460badca","2018-03-12 00:00:00","2018-03-19 18:46:31",7
"31dc5103a73f31b15f42c3a5367efcf0","2017-12-18 00:00:00","2017-12-26 16:52:09",8
"4820438862b5615d0c4b3d7c2ae30855","2018-06-05 00:00:00","2018-06-07 15:52:38",2
"56f4b702b959eee297b018acdb60c380","2018-02-20 00:00:00","2018-02-21 01:27:04",1
"d77cf2f162aee9c140d2b98ed09019c9","2017-12-20 00:00:00","2017-12-29 12:54:05",9
"707c5f99c91cb848fec1431b02073446","2017-12-07 00:00:00","2017-12-14 19:22:57",7
"75f6fc813634864d90b8460cb0133b7c","2018-06-06 00:00:00","2018-06-07 20:18:41",1
"14c7dfb8e61a3df193f153c72a99a3e5","2018-06-04 00:00:00","2018-06-05 20:07:46",1
"84869ba3df14629b57ca40c491a842e6","2018-08-13 00:00:00","2018-09-14 17:11:19",32
"49f02b4e9f14707b1cb78c09ecb89ed3","2017-05-25 00:00:00","2017-05-29 17:27:37",4
"a47dd39bbaabbd5ae4ea18dd43cdef11","2018-04-05 00:00:00","2018-04-26 18:38:49",21
"b9978fd04acfedd507165e3f7ec97b05","2017-12-18 00:00:00","2018-01-16 20:12:40",29
"274bf86d17f8952d2a505168fcc25c09","2017-12-15 00:00:00","2017-12-29 20:38:58",14
"da33da7f6eb79be4440ac5c606d6848a","2018-03-14 00:00:00","2018-03-16 23:12:33",2
"8b1999cf2912d6be6f23ce1474751748","2018-05-16 00:00:00","2018-05-22 16:11:20",6
"4eedbea06033407253ea131738b99a5d","2018-03-13 00:00:00","2018-03-15 23:55:29",2
"1f19e6ce9fb04dda9ce82b2172a84d82","2018-01-09 00:00:00","2018-01-11 16:22:45",2
"251c2e36f5f9d2c37b63c23c4226039a","2017-12-21 00:00:00","2017-12-27 15:49:14",6
"5000739c56c2fbfbc0dfb05dafd7ab50","2018-04-20 00:00:00","2018-04-24 21:48:48",4
"87fbaf80a5baf8a4b61821115117f999","2017-12-07 00:00:00","2018-01-03 19:37:14",27
"0c218bb391f7d78332d4d53ad73b51bc","2018-06-01 00:00:00","2018-06-04 17:18:23",3
"94aa11237bc16075072bb3569a0bf5c5","2017-08-25 00:00:00","2017-09-01 20:59:49",7
"2c60bc71e6da917194c35fa7c8477e7f","2018-03-26 00:00:00","2018-04-16 21:26:58",21
"3dc9704f804fcd14def080ddb628a245","2018-04-09 00:00:00","2018-04-16 23:42:52",7
"b316ba513e4b801aada1b9a255b327d6","2018-03-26 00:00:00","2018-04-18 21:11:39",23
"200cb3a47d4f37e4c7a76abf51fd7ef1","2017-09-08 00:00:00","2017-09-19 16:48:00",11
"6d33da353d1319cf0f6c982b71edf354","2018-08-22 00:00:00","2018-08-28 18:08:32",6
"004f5d8f238e8908e6864b874eda3391","2018-03-21 00:00:00","2018-03-23 00:52:43",2
"5cae141c3dd545d1d08687790cf11e33","2017-06-29 00:00:00","2017-07-05 15:40:06",6
"24a6cba94937d6908dec93e82249d67e","2018-01-08 00:00:00","2018-01-13 12:52:14",5
"32f7089f715424548bd5307fded896d3","2018-03-27 00:00:00","2018-04-10 20:08:28",14
"76a6cde2f1431bc0834cad44ad2f472f","2018-03-06 00:00:00","2018-03-11 13:41:50",5
"ee26442f130a74cb3b1d184ece5acd12","2017-08-15 00:00:00","2017-08-17 21:48:51",2
"cd8c262644247fea6ddb4bbda562bc92","2018-04-06 00:00:00","2018-04-10 19:32:09",4
"5dc5e6edeb0fc2cc0b95d21e149d996a","2018-01-31 00:00:00","2018-02-01 21:22:34",1
"d2fd9295960f8b867bbe434b2c9c7f42","2018-01-05 00:00:00","2018-01-16 11:56:02",11
"f92b34d1e66d16dfe85adfbf914dee86","2018-08-13 00:00:00","2018-08-22 00:19:30",9
"93e337ab97f3eaafab94e2129d8feae8","2018-01-08 00:00:00","2018-01-09 19:07:38",1
"aaf8bab1b669bb91ff3ebc7396d45ce4","2018-02-14 00:00:00","2018-02-21 19:03:45",7
"13a6b84d8ffc29e4607ddcb4170cd8a4","2017-12-15 00:00:00","2017-12-29 15:34:03",14
"a87e931eec5702ceb837f15fdcf39684","2018-06-22 00:00:00","2018-06-29 22:31:45",7
"9d3da55bc185ccdbeccac8824c7330ae","2018-08-24 00:00:00","2018-08-27 17:58:26",3
"c8453f6044a72ced1761251c5edec66e","2018-04-09 00:00:00","2018-04-11 18:03:12",2
"e84484718ecfbc4f6c98105b691b2bd8","2018-03-06 00:00:00","2018-03-20 09:48:34",14
"94af94e55976f5fdd5048f5166123639","2017-10-05 00:00:00","2017-10-06 15:57:32",1
"a6fa6ddceedb5ea6477c3660ccc379d8","2017-12-18 00:00:00","2017-12-26 17:27:05",8
"72aae4d8091260674fd5abd94479abc3","2018-04-24 00:00:00","2018-05-22 16:02:41",28
"847a065b23a7d02398792f10f38a9b12","2018-04-19 00:00:00","2018-04-20 19:04:41",1
"205600cda4d43b1596093a3297908ea5","2018-03-09 00:00:00","2018-03-13 23:03:24",4
"f83bab059faa2a4560be63dad351763a","2018-02-01 00:00:00","2018-04-19 14:32:49",77
"dd6ee4d96f0f3cf1432c3b82818e0387","2017-12-15 00:00:00","2017-12-19 14:14:29",4
"5c2c3051e99aa85bb1f2260f51e59f49","2018-08-24 00:00:00","2018-08-27 11:19:50",3
"2e1b58feba35b519cd774e6016c56e19","2018-04-05 00:00:00","2018-04-10 16:08:31",5
"70828ad0ee27db08d57b1437374b15e3","2018-03-28 00:00:00","2018-04-20 12:46:38",23
"79c8c817d8876952db086059ef7f522d","2018-02-20 00:00:00","2018-03-01 10:37:12",9
"fb6a38c6d83a99a085e448f590cbc1d9","2018-03-29 00:00:00","2018-04-02 15:02:44",4
"2c61d0e37fba7aea7d8b7f27091be232","2017-08-30 00:00:00","2017-09-02 11:00:13",3
"cb8ac0a66ab9381703d4a2c473bba526","2018-08-07 00:00:00","2018-08-08 01:32:05",1
"bdda3ba1c505bc39ff2117e340280a74","2018-08-08 00:00:00","2018-08-13 16:47:46",5
"e677b67c28dfc75969bbf0ff515c0983","2018-06-26 00:00:00","2018-07-03 21:15:01",7
"f0d9a9e5ae6be6b5b74b1d58208e6261","2018-02-01 00:00:00","2018-02-08 20:33:29",7
"650f8b4597bac2e03e644e6e6d2a1122","2017-12-11 00:00:00","2018-01-03 20:58:48",23
"53cbc02ffe278ca84b6f4920d9d3ecd5","2018-03-20 00:00:00","2018-04-04 11:28:38",15
"c2926e31138df3c04db3e35ee72471ff","2018-03-15 00:00:00","2018-03-19 19:56:35",4
"b0a2019225451e417b6cc92baef9fc8c","2017-05-22 00:00:00","2017-05-29 12:43:02",7
"a57afe5184cd152ebb6dc6cdfbacb153","2018-01-24 00:00:00","2018-02-06 19:46:24",13
"b3bb86c886cad8c17163d21b74ae93e6","2018-04-05 00:00:00","2018-04-08 18:22:37",3
"f9b80bc225fe1efa4384db3fdb46c2e4","2018-03-05 00:00:00","2018-03-09 12:16:20",4
"3110b5fad81e43d7deeb4bb585bc43f2","2017-12-20 00:00:00","2018-01-03 21:14:59",14
"775bebf68a82c7b530c362d8fccb5ccd","2017-07-05 00:00:00","2017-07-26 18:06:37",21
"e7744f6b47fb7de31a60035c997d3956","2018-02-26 00:00:00","2018-03-08 19:54:31",10
"3a61b3fbedc733000b0529431170ddf8","2017-10-04 00:00:00","2017-10-11 16:03:17",7
"f64fc900013bfa7716897f6208c5c126","2018-03-29 00:00:00","2018-03-30 00:39:41",1
"d61c57ca1a55ced6197d4f0c6da594e8","2018-04-09 00:00:00","2018-04-16 20:11:50",7
"bb535f122a301b2b48f02befcedfcad5","2017-08-25 00:00:00","2017-09-18 18:24:48",24
"f9bec732ab454a0aa8d04a38af127a23","2018-03-05 00:00:00","2018-03-10 15:06:32",5
"47aa1d8d4f3edcd905a4ec406c3b5ab8","2018-04-20 00:00:00","2018-04-27 11:34:35",7
"ab2789e683e9edeb0f07462e642c5ad4","2018-05-30 00:00:00","2018-06-08 00:35:39",9
"c53b2f33c8e307e7253650b9dc6cadd1","2017-12-19 00:00:00","2018-01-08 14:40:39",20
"f495929260b8f76b254652d9729e8c19","2018-02-08 00:00:00","2018-02-26 16:47:31",18
"27c0ea3b1286c30e92f05f413398d055","2018-05-04 00:00:00","2018-05-09 18:08:50",5
"f99f27c6436299deb7afb301de293eba","2018-03-29 00:00:00","2018-04-03 20:08:39",5
"11642b906362f0d80a1228e1fa45a18e","2018-03-16 00:00:00","2018-03-19 23:32:05",3
"4c2bda2a65cf17bca1d9c00daa0f8790","2018-04-17 00:00:00","2018-05-14 21:39:21",27
"a622cb9542d08e3004c1a9a33a7cd859","2017-07-12 00:00:00","2017-09-19 16:02:30",69
"e889aad082e12cd57386cac961a62d61","2018-02-19 00:00:00","2018-03-05 23:53:11",14
"b90e46cdc30adec2f0fa041984341170","2018-01-22 00:00:00","2018-01-26 20:58:42",4
"a7c96c67b28612698cc5e0fb735dad94","2018-08-21 00:00:00","2018-08-27 16:09:01",6
"7e601e1373744c3c2572bb0877caac87","2017-12-22 00:00:00","2017-12-28 13:09:35",6
"65d5ab70320210b215c305db9ff2f1c8","2017-09-28 00:00:00","2017-10-04 23:34:13",6
"d9ed7b8cfe99da8442618eabb0f9997c","2018-03-29 00:00:00","2018-04-02 17:37:10",4
"3cf732ae03a74a50fc69cbfe6cb978fc","2018-03-23 00:00:00","2018-04-27 22:51:29",35
"f7220418cd6c36ddfba778a8433e98fa","2018-05-28 00:00:00","2018-05-30 15:58:51",2
"aca44cb492f80075220916b0a4486b10","2018-08-14 00:00:00","2018-08-15 18:06:54",1
"cdde87555bcd91df4fa4f191cbc77774","2017-12-20 00:00:00","2017-12-26 21:34:13",6
"c0030bfe8607128802ab2b0c500a016a","2017-12-07 00:00:00","2017-12-08 19:55:28",1
"0cdea1c34ce2e9ca670b2e6df1d6c207","2018-04-03 00:00:00","2018-04-09 16:41:14",6
"f8fe2e394d3641489e6a2ca1cc40651e","2018-04-19 00:00:00","2018-05-16 15:22:52",27
"6bf14ce96e0c6026fe21f80a498bb446","2017-12-27 00:00:00","2018-01-24 14:43:28",28
"c938c0f0b42620a6be99b3f558ead0f8","2018-03-27 00:00:00","2018-03-29 19:21:15",2
"3abf6dc158567370b9270287cfcf25bd","2018-06-06 00:00:00","2018-06-08 23:45:48",2
"0fd20e900b40f5cb8e6fd31df27aabbd","2017-05-11 00:00:00","2017-05-12 16:13:11",1
"b87ca4e0ff52f4243bebeb16504f48e5","2017-05-11 00:00:00","2017-05-12 14:23:08",1
"4d38bf00b95dbf4dcf2820177584ade9","2018-03-15 00:00:00","2018-03-23 20:56:25",8
"3f3e73711d749f4c39da2d5e55927d84","2017-05-23 00:00:00","2017-06-27 14:43:31",35
"5cf1acf2432e3672334e331caf413208","2018-03-16 00:00:00","2018-03-27 23:03:24",11
"90baa6d3d361db0998df0ce29f002777","2017-12-18 00:00:00","2017-12-20 22:33:04",2
"094fe0ffb99d42aba8ca2a6b65a8921e","2018-04-10 00:00:00","2018-04-24 21:17:46",14
"8b1a9c54d1ba09cc40591511d388d286","2017-09-29 00:00:00","2017-10-01 13:29:49",2
"292362d65fdd556daf473eaeaa487a06","2018-08-10 00:00:00","2018-08-14 00:26:29",4
"0cfb8d2b2200481e6ce460c76ffa262d","2017-12-20 00:00:00","2017-12-29 17:18:45",9
"da406f1574c350c0e265dfa4afa6044b","2017-12-18 00:00:00","2018-01-08 18:59:14",21
"48f5a8fa0f281cf8ab2f7905a11c3c29","2018-08-01 00:00:00","2018-08-08 19:40:55",7
"c7ab4f518d1a47c3f78768c41c887d1b","2018-08-20 00:00:00","2018-08-27 20:04:23",7
"4d9974c8797599512e8216eeb315817d","2018-02-02 00:00:00","2018-02-08 23:13:33",6
"d5aeb56df77bc1d4b5ff5a069ca1830c","2018-04-16 00:00:00","2018-04-18 17:38:34",2
"bbccc293dde3a6b72a942c4117678017","2018-06-07 00:00:00","2018-06-11 20:21:36",4
"a695e8fc1b0a6e9c814da33ed8cd9703","2018-07-24 00:00:00","2018-07-30 18:22:07",6
"80700def3189230fc60069139112527d","2018-04-20 00:00:00","2018-04-23 21:55:31",3
"5db63df16698f20500f49faaee15c3d0","2018-03-21 00:00:00","2018-04-04 22:46:23",14
"719c10497f396e92d2343b6a1c70240a","2018-03-22 00:00:00","2018-03-26 22:08:55",4
"20f96d395d08faf685dfd963c91f0563","2018-05-30 00:00:00","2018-06-11 18:08:38",12
"51c6d2f460589fa7b65f2da51e860206","2017-12-12 00:00:00","2017-12-19 19:37:33",7
"8ad14ad7dd26465b377d99c9e26eb76f","2017-12-20 00:00:00","2018-01-13 16:51:41",24
"4151292eea8dc7551c93d61feb56c44b","2017-10-23 00:00:00","2017-11-07 19:02:25",15
"b52314e04baaecb498e1446be2dcabee","2018-03-29 00:00:00","2018-04-14 10:21:59",16
"b74d9d05094d192b78eec20610faec65","2018-03-22 00:00:00","2018-03-27 21:26:36",5
"988a21449c85e5aab93c446596246149","2017-04-12 00:00:00","2017-04-20 09:44:13",8
"1aad12119a878d0718676e9190cdbf28","2018-02-06 00:00:00","2018-02-07 13:46:49",1
"3444a96bd74b41c9ef9ff23c7ee3c4c5","2018-02-16 00:00:00","2018-02-21 21:52:37",5
"555bdeeec0ae00faeb547748b9e58ec6","2017-12-29 00:00:00","2018-01-12 22:37:20",14
"d236cf5ba33b4dad75e39c1d080f536e","2017-12-19 00:00:00","2017-12-28 21:08:02",9
"6a23f8ca5022ad529871bbb66776be73","2017-12-29 00:00:00","2018-01-03 22:19:07",5
"ca7176941d0e15c620cebcdcf36af650","2018-03-21 00:00:00","2018-03-22 23:58:57",1
"201183426051cfc62c56f2414b2480e3","2018-08-06 00:00:00","2018-08-11 15:18:29",5
"9b7cadbb92caa7ecc994bc25a7932963","2017-08-21 00:00:00","2017-08-28 22:09:42",7
"a340559e00903f5d714ce736af183cbd","2018-04-17 00:00:00","2018-04-25 18:32:39",8
"f62d0c0343ded060890ac3b257706521","2018-07-24 00:00:00","2018-07-25 14:47:59",1
"90af509116dd9cda36bd46bef66e0a8a","2018-03-09 00:00:00","2018-03-12 15:42:46",3
"54444139e38a74e40f21503caf8d3ef5","2018-04-11 00:00:00","2018-04-14 17:05:01",3
"1e24c66f40e16d38609ed026af8b4c94","2018-06-05 00:00:00","2018-06-08 19:33:50",3
"b07f5a2d7ebcfcb4f2ea4c8ff180e81f","2018-03-27 00:00:00","2018-04-02 17:08:42",6
"dce46d381e2e85296ceba3ffbbe234b8","2018-03-29 00:00:00","2018-04-04 00:21:23",6
"bd4ff7998fcfa299d9275e288adf4efa","2018-04-09 00:00:00","2018-04-19 16:12:53",10
"39a14db0962dfaf89800218567a80c1f","2017-08-08 00:00:00","2017-08-11 18:13:22",3
"6b5c5552303cda9591b62780e16f6cbf","2017-12-14 00:00:00","2017-12-22 01:12:50",8
"a4601549c0054db50e2c61e1a7d49678","2017-09-08 00:00:00","2017-09-12 14:47:36",4
"067f4abd68a2b1e0b8b158945a91680b","2018-02-22 00:00:00","2018-02-27 22:32:42",5
"8d0b6018a2f4e690127e0a2ea6cb4ee7","2018-04-04 00:00:00","2018-04-16 18:48:30",12
"bd982aee32cd290fc0ecf05ec77c326b","2018-08-09 00:00:00","2018-08-17 01:48:42",8
"3e43e4dedffaf5c15e579786d0b5317f","2018-08-17 00:00:00","2018-08-29 17:46:38",12
"e5c32f239371faa3bdade23da46b2921","2018-01-08 00:00:00","2018-01-17 20:39:23",9
"1f68afd1b515cc9202ccaadf56181d57","2018-03-20 00:00:00","2018-04-05 22:06:45",16
"1a24c42d543edc3c23123399b8aeb334","2018-02-09 00:00:00","2018-02-10 09:43:47",1
"77647c811d173d4d74674fd37c098c17","2018-03-28 00:00:00","2018-04-05 19:05:34",8
"9461233f007294d53c027b24648e02f3","2017-05-08 00:00:00","2017-05-10 08:47:52",2
"ebeff2700216eccd71f9e7de886652b3","2017-12-14 00:00:00","2017-12-20 21:59:15",6
"980bc014d29830d87b56bbc7720a6b6b","2018-03-28 00:00:00","2018-04-17 20:56:40",20
"36d60fb57f3153d3296bf4738b68fff1","2017-12-19 00:00:00","2017-12-22 21:09:40",3
"2a37ffacefea8f1b482d7126c58d7de9","2018-04-04 00:00:00","2018-04-05 18:57:37",1
"860f0c4fdcb1c4c50661ee588b03254e","2017-12-29 00:00:00","2018-01-06 13:48:37",8
"5e6bf1bf3a918bd776e4e85f10672d65","2018-07-05 00:00:00","2018-08-03 15:23:38",29
"a1341cb83bbf1b47392f4a3685d56bad","2018-03-05 00:00:00","2018-03-07 00:04:53",2
"d2553946a905ea785bc3d4910cb10c4e","2018-04-25 00:00:00","2018-05-12 00:16:34",17
"7d86c4aa9e59504b23f16c7ca68954a7","2017-03-10 00:00:00","2017-04-06 12:46:47",27
"391b367d6be6ee89d19e3e314606012c","2018-04-09 00:00:00","2018-04-10 15:46:54",1
"9cb8098ab14d7f21e32786b85f62f5e2","2018-06-07 00:00:00","2018-06-11 12:21:18",4
"9eb33d99dc51609493052a2822975ebc","2018-03-14 00:00:00","2018-03-20 20:21:52",6
"fede8020c97b05fce24255da2f3e298a","2018-01-04 00:00:00","2018-01-06 14:37:25",2
"7eddb5687b87b586fd0b69083ad64b43","2018-03-02 00:00:00","2018-03-08 23:28:34",6
"3834305e2900c25bd4f81680aca69373","2018-02-20 00:00:00","2018-03-08 21:11:34",16
"287ee962359c54437cc32cabcce0f87b","2018-04-02 00:00:00","2018-04-03 22:08:42",1
"21c24f8f2452ec20a5184abfb269c35e","2018-08-15 00:00:00","2018-08-16 15:51:38",1
"2d7020e369fc532ef78a4529a7626a33","2017-08-14 00:00:00","2017-08-15 19:43:53",1
"25f18499b3e850741c120ec6c11fb49a","2018-03-21 00:00:00","2018-03-23 11:02:20",2
"31f280f556b8d9944ab746adcfcc7d83","2018-04-18 00:00:00","2018-04-19 21:26:30",1
"36af11f74568a0546f14fc0e5a0c2851","2018-01-11 00:00:00","2018-01-12 02:26:50",1
"3a9ba7770cd43147a6d152187d05be65","2018-06-08 00:00:00","2018-06-09 18:39:34",1
"b9174384bd0bd9634f2de4476da9d1e8","2018-07-16 00:00:00","2018-07-24 17:25:58",8
"e215d6f06aeb94e2f6359a86e58dd39c","2018-07-23 00:00:00","2018-07-30 18:46:43",7
